Protocol,Info,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,label
Modbus/TCP,"Response: Trans:    75; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,4b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    76; Unit:   1, Func:   4: Read Input Registers",0,4c,0,0,0,6,1,4,0,2d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    76; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,4c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    77; Unit:   1, Func:   4: Read Input Registers",0,4d,0,0,0,6,1,4,0,2e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    77; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,4d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    78; Unit:   1, Func:   4: Read Input Registers",0,4e,0,0,0,6,1,4,0,2f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    78; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,4e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    79; Unit:   1, Func:   4: Read Input Registers",0,4f,0,0,0,6,1,4,0,30,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    79; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,4f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    80; Unit:   1, Func:   4: Read Input Registers",0,50,0,0,0,6,1,4,0,31,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    80; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,50,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    81; Unit:   1, Func:   4: Read Input Registers",0,51,0,0,0,6,1,4,0,32,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    81; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,51,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    82; Unit:   1, Func:   4: Read Input Registers",0,52,0,0,0,6,1,4,0,33,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    82; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,52,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    83; Unit:   1, Func:   4: Read Input Registers",0,53,0,0,0,6,1,4,0,34,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    83; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,53,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    84; Unit:   1, Func:   4: Read Input Registers",0,54,0,0,0,6,1,4,0,35,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    84; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,54,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    85; Unit:   1, Func:   4: Read Input Registers",0,55,0,0,0,6,1,4,0,36,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    85; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,55,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    86; Unit:   1, Func:   4: Read Input Registers",0,56,0,0,0,6,1,4,0,37,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    86; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,56,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    87; Unit:   1, Func:   4: Read Input Registers",0,57,0,0,0,6,1,4,0,38,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    87; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,57,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    88; Unit:   1, Func:   4: Read Input Registers",0,58,0,0,0,6,1,4,0,39,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    88; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,58,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    89; Unit:   1, Func:   4: Read Input Registers",0,59,0,0,0,6,1,4,0,3a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    89; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,59,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    90; Unit:   1, Func:   4: Read Input Registers",0,5a,0,0,0,6,1,4,0,3b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    90; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    91; Unit:   1, Func:   4: Read Input Registers",0,5b,0,0,0,6,1,4,0,3c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    91; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    92; Unit:   1, Func:   4: Read Input Registers",0,5c,0,0,0,6,1,4,0,3d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    92; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    93; Unit:   1, Func:   4: Read Input Registers",0,5d,0,0,0,6,1,4,0,3e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    93; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    94; Unit:   1, Func:   4: Read Input Registers",0,5e,0,0,0,6,1,4,0,3f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    94; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    95; Unit:   1, Func:   4: Read Input Registers",0,5f,0,0,0,6,1,4,0,40,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    95; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,5f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    96; Unit:   1, Func:   4: Read Input Registers",0,60,0,0,0,6,1,4,0,41,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    96; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,60,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    97; Unit:   1, Func:   4: Read Input Registers",0,61,0,0,0,6,1,4,0,42,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    97; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,61,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    98; Unit:   1, Func:   4: Read Input Registers",0,62,0,0,0,6,1,4,0,43,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    98; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,62,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:    99; Unit:   1, Func:   4: Read Input Registers",0,63,0,0,0,6,1,4,0,44,0,1,,,,,,1
Modbus/TCP,"Response: Trans:    99; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,63,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   100; Unit:   1, Func:   4: Read Input Registers",0,64,0,0,0,6,1,4,0,45,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   100; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,64,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   101; Unit:   1, Func:   4: Read Input Registers",0,65,0,0,0,6,1,4,0,46,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   101; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,65,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   102; Unit:   1, Func:   4: Read Input Registers",0,66,0,0,0,6,1,4,0,47,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   102; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,66,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   103; Unit:   1, Func:   4: Read Input Registers",0,67,0,0,0,6,1,4,0,48,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   103; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,67,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   104; Unit:   1, Func:   4: Read Input Registers",0,68,0,0,0,6,1,4,0,49,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   104; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,68,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   105; Unit:   1, Func:   4: Read Input Registers",0,69,0,0,0,6,1,4,0,4a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   105; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,69,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   106; Unit:   1, Func:   4: Read Input Registers",0,6a,0,0,0,6,1,4,0,4b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   106; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   107; Unit:   1, Func:   4: Read Input Registers",0,6b,0,0,0,6,1,4,0,4c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   107; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   108; Unit:   1, Func:   4: Read Input Registers",0,6c,0,0,0,6,1,4,0,4d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   108; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   109; Unit:   1, Func:   4: Read Input Registers",0,6d,0,0,0,6,1,4,0,4e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   109; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   110; Unit:   1, Func:   4: Read Input Registers",0,6e,0,0,0,6,1,4,0,4f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   110; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   111; Unit:   1, Func:   4: Read Input Registers",0,6f,0,0,0,6,1,4,0,50,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   111; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,6f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   112; Unit:   1, Func:   4: Read Input Registers",0,70,0,0,0,6,1,4,0,51,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   112; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,70,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   113; Unit:   1, Func:   4: Read Input Registers",0,71,0,0,0,6,1,4,0,52,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   113; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,71,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   114; Unit:   1, Func:   4: Read Input Registers",0,72,0,0,0,6,1,4,0,53,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   114; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,72,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   115; Unit:   1, Func:   4: Read Input Registers",0,73,0,0,0,6,1,4,0,54,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   115; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,73,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   116; Unit:   1, Func:   4: Read Input Registers",0,74,0,0,0,6,1,4,0,55,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   116; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,74,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   117; Unit:   1, Func:   4: Read Input Registers",0,75,0,0,0,6,1,4,0,56,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   117; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,75,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   118; Unit:   1, Func:   4: Read Input Registers",0,76,0,0,0,6,1,4,0,57,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   118; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,76,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   119; Unit:   1, Func:   4: Read Input Registers",0,77,0,0,0,6,1,4,0,58,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   119; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,77,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   120; Unit:   1, Func:   4: Read Input Registers",0,78,0,0,0,6,1,4,0,59,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   120; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,78,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   121; Unit:   1, Func:   4: Read Input Registers",0,79,0,0,0,6,1,4,0,5a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   121; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,79,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   122; Unit:   1, Func:   4: Read Input Registers",0,7a,0,0,0,6,1,4,0,5b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   122; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   123; Unit:   1, Func:   4: Read Input Registers",0,7b,0,0,0,6,1,4,0,5c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   123; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   124; Unit:   1, Func:   4: Read Input Registers",0,7c,0,0,0,6,1,4,0,5d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   124; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   125; Unit:   1, Func:   4: Read Input Registers",0,7d,0,0,0,6,1,4,0,5e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   125; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   126; Unit:   1, Func:   4: Read Input Registers",0,7e,0,0,0,6,1,4,0,5f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   126; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   127; Unit:   1, Func:   4: Read Input Registers",0,7f,0,0,0,6,1,4,0,60,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   127; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,7f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   128; Unit:   1, Func:   4: Read Input Registers",0,80,0,0,0,6,1,4,0,61,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   128; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,80,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   129; Unit:   1, Func:   4: Read Input Registers",0,81,0,0,0,6,1,4,0,62,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   129; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,81,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   130; Unit:   1, Func:   4: Read Input Registers",0,82,0,0,0,6,1,4,0,63,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   130; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,82,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   131; Unit:   1, Func:   4: Read Input Registers",0,83,0,0,0,6,1,4,0,64,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   131; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,83,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   132; Unit:   1, Func:   4: Read Input Registers",0,84,0,0,0,6,1,4,0,65,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   132; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,84,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   133; Unit:   1, Func:   4: Read Input Registers",0,85,0,0,0,6,1,4,0,66,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   133; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,85,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   134; Unit:   1, Func:   4: Read Input Registers",0,86,0,0,0,6,1,4,0,67,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   134; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,86,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   135; Unit:   1, Func:   4: Read Input Registers",0,87,0,0,0,6,1,4,0,68,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   135; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,87,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   136; Unit:   1, Func:   4: Read Input Registers",0,88,0,0,0,6,1,4,0,69,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   136; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,88,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   137; Unit:   1, Func:   4: Read Input Registers",0,89,0,0,0,6,1,4,0,6a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   137; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,89,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   138; Unit:   1, Func:   4: Read Input Registers",0,8a,0,0,0,6,1,4,0,6b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   138; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   139; Unit:   1, Func:   4: Read Input Registers",0,8b,0,0,0,6,1,4,0,6c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   139; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   140; Unit:   1, Func:   4: Read Input Registers",0,8c,0,0,0,6,1,4,0,6d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   140; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   141; Unit:   1, Func:   4: Read Input Registers",0,8d,0,0,0,6,1,4,0,6e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   141; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   142; Unit:   1, Func:   4: Read Input Registers",0,8e,0,0,0,6,1,4,0,6f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   142; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   143; Unit:   1, Func:   4: Read Input Registers",0,8f,0,0,0,6,1,4,0,70,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   143; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,8f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   144; Unit:   1, Func:   4: Read Input Registers",0,90,0,0,0,6,1,4,0,71,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   144; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,90,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2434; Unit:   1, Func:   3: Read Holding Registers",9,82,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2434; Unit:   1, Func:   3: Read Holding Registers",9,82,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2461; Unit:   1, Func:   3: Read Holding Registers",9,9d,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2461; Unit:   1, Func:   3: Read Holding Registers",9,9d,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2465; Unit:   1, Func:   3: Read Holding Registers",9,a1,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2465; Unit:   1, Func:   3: Read Holding Registers",9,a1,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2416; Unit:   1, Func:   3: Read Holding Registers",9,70,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2416; Unit:   1, Func:   3: Read Holding Registers",9,70,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2448; Unit:   1, Func:   3: Read Holding Registers",9,90,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2448; Unit:   1, Func:   3: Read Holding Registers",9,90,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2462; Unit:   1, Func:   3: Read Holding Registers",9,9e,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2462; Unit:   1, Func:   3: Read Holding Registers",9,9e,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2435; Unit:   1, Func:   2: Read Discrete Inputs",9,83,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2435; Unit:   1, Func:   2: Read Discrete Inputs",9,83,0,0,0,4,1,2,1,0c,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2462; Unit:   1, Func:   2: Read Discrete Inputs",9,9e,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2462; Unit:   1, Func:   2: Read Discrete Inputs",9,9e,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2466; Unit:   1, Func:   2: Read Discrete Inputs",9,a2,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2466; Unit:   1, Func:   2: Read Discrete Inputs",9,a2,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2417; Unit:   1, Func:   2: Read Discrete Inputs",9,71,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2417; Unit:   1, Func:   2: Read Discrete Inputs",9,71,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2449; Unit:   1, Func:   2: Read Discrete Inputs",9,91,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2449; Unit:   1, Func:   2: Read Discrete Inputs",9,91,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2463; Unit:   1, Func:   2: Read Discrete Inputs",9,9f,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2463; Unit:   1, Func:   2: Read Discrete Inputs",9,9f,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2436; Unit:   1, Func:   1: Read Coils",9,84,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2436; Unit:   1, Func:   1: Read Coils",9,84,0,0,0,4,1,1,1,0c,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2463; Unit:   1, Func:   1: Read Coils",9,9f,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2463; Unit:   1, Func:   1: Read Coils",9,9f,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2467; Unit:   1, Func:   1: Read Coils",9,a3,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2467; Unit:   1, Func:   1: Read Coils",9,a3,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2418; Unit:   1, Func:   1: Read Coils",9,72,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2418; Unit:   1, Func:   1: Read Coils",9,72,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2450; Unit:   1, Func:   1: Read Coils",9,92,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2450; Unit:   1, Func:   1: Read Coils",9,92,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2464; Unit:   1, Func:   1: Read Coils",9,a0,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2464; Unit:   1, Func:   1: Read Coils",9,a0,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:   145; Unit:   1, Func:   4: Read Input Registers",0,91,0,0,0,6,1,4,0,72,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   145; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,91,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   146; Unit:   1, Func:   4: Read Input Registers",0,92,0,0,0,6,1,4,0,73,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   146; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,92,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   147; Unit:   1, Func:   4: Read Input Registers",0,93,0,0,0,6,1,4,0,74,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   147; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,93,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   148; Unit:   1, Func:   4: Read Input Registers",0,94,0,0,0,6,1,4,0,75,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   148; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,94,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:   149; Unit:   1, Func:   4: Read Input Registers",0,95,0,0,0,6,1,4,0,76,0,1,,,,,,1
Modbus/TCP,"Response: Trans:   149; Unit:   1, Func:   4: Read Input Registers. Exception returned ",0,95,0,0,0,3,1,84,2,,,,,,,,,1
